ord,n,m,all_data,a,find_counterfactual_set,select_optimal_pairs,improved_counterfactual,time,equal_r1_r2,equal_r1_r3,equal_r2_r3
59,22,38,"[([90], 0.004911208045748722), ([40], 0.0040405215787567145), ([61], 0.002912885553891871), ([75], 0.000339072458457787), ([95], 0.004367146085077633), ([28], 0.002870974194620681), ([33], 2.8985819428184e-06), ([57], 0.004904797384205557), ([22], 0.0028699490247244656), ([46], 0.00469013554895037), ([50], 0.001889545562747997), ([37], 0.0005216620289095708), ([29, 57], 0.005669839244040089), ([91, 37], 0.0032046160290906556), ([100, 75], 0.001626268279387767), ([35, 29, 57], 0.006520595256519238), ([81, 35, 29, 57], 0.006827435967733263), ([7, 81, 35, 29, 57], 0.01015283365113746), ([99, 7, 81, 35, 29, 57], 0.01034046424892339)]",0.027091641746070122,"[90, 57, 46, 95, 40, 61, 28]","[90, 40, 61, 28, 57, 22, 46]",[],"[0.0001220703125, 0.11322617530822754, 0.00015544891357421875]",TRUE,FALSE,FALSE
59,23,39,"[([30], 0.0037202029146532027), ([18], 0.0028336602044087863), ([60], 0.004500598572973291), ([23], 0.004981212324270084), ([2], 0.0022803005870640474), ([15], 0.0038526214307240372), ([26], 0.0024045536533081656), ([88], 0.004494663607475772), ([40], 0.0026270919304625727), ([41], 0.0015798542426288804), ([50], 0.0029260570671331304), ([57], 0.0004310884338708349), ([38], 0.004041718880242895), ([61], 0.003501536830192835), ([84], 0.002900608792915225), ([47], 0.001609311139409168), ([58], 0.0015080004420917792), ([24], 0.0026027781379299474), ([73], 0.003988855894200324), ([86], 0.0037852432096978313), ([51], 0.0047798971977949505), ([44, 24], 0.005001446744384109), ([95, 40], 0.0060875168697181025)]",0.04625605349778087,"[23, 51, 60, 88, 38, 73, 15, 86, 30, 61, 50, 84]","[18, 60, 23, 15, 88, 38, 61, 84, 24, 73, 86, 51]",[],"[0.00015664100646972656, 15.218173265457153, 0.00017595291137695312]",TRUE,FALSE,FALSE
60,21,0,"[([34], 0.0019646718676084576), ([97], 0.000723184269778418), ([60], 0.0017311004022003019), ([58], 0.003474796639685531), ([50], 0.001484711304378895), ([2], 0.002955212278490009), ([8], 0.004577959216060082), ([49], 0.0006060039970411474), ([1], 0.0019425777257411664), ([11], 0.0018725716427307278), ([17, 1], 0.006067983080953928), ([71, 8], 0.008622158416538172), ([33, 34], 0.003097655625048881), ([20, 60], 0.0026167379397763584), ([98, 17, 1], 0.008477797400103994), ([62, 20, 60], 0.0027130736594576294), ([76, 98, 17, 1], 0.009408041791436492), ([5, 62, 20, 60], 0.0042773114739582275), ([57, 5, 62, 20, 60], 0.004300383935838812), ([64, 57, 5, 62, 20, 60], 0.004339745764273659)]",0.00820668475878988,"[71, 8]","[71, 8]","[8, 71]","[2.9802322387695312e-05, 0.06280827522277832, 0.0001308917999267578]",TRUE,TRUE,TRUE
60,23,1,"[([63], 0.001604911016327104), ([100], 0.0033652530062583015), ([55], 0.00145050176524001), ([22], 0.000585711484430192), ([66], 0.0032904479849274726), ([76], 0.0003269548828579089), ([32], 0.002915106841557695), ([45], 0.0007935043695421101), ([58], 0.0028235983981960222), ([52], 0.0004093534177894986), ([91], 0.0021226205268280425), ([56], 0.003603025157235208), ([74], 0.002913687868108099), ([6], 0.00135998065359566), ([49], 0.001699801766358664), ([68], 0.003287222993510716), ([16], 0.0008252262609529026), ([19], 0.00332461326819344), ([97], 0.0011769623813815506), ([21], 3.3346967212739e-05), ([17], 0.004423525544783214), ([92], 0.004039467117542629), ([85], 0.0017671127024831423)]",0.021526122546431315,"[17, 92, 56, 100, 19, 66]","[100, 58, 56, 68, 17, 92]",[],"[5.459785461425781e-05, 21.530481338500977, 0.0001728534698486328]",TRUE,FALSE,FALSE
60,21,2,"[([82], 0.003169102267803618), ([90], 0.004627297941126186), ([56], 0.00418136876000213), ([66], 0.004422442905201413), ([5], 0.004184431892371448), ([76], 0.0002838587846459179), ([22], 0.002493303202022938), ([87], 0.002513402437003691), ([55], 0.0022275831281514096), ([33], 0.004474150247762532), ([17], 0.004450466307514168), ([45], 0.0023842932846555227), ([37], 0.004550439735440856), ([39], 0.0031627103876166545), ([46, 39], 0.005656402725165835), ([91, 17], 0.004982368216228944), ([95, 76], 0.002171974842421966), ([94, 66], 0.008001598032036646), ([1, 95, 76], 0.006743222111246826), ([86, 46, 39], 0.005791796525011808), ([99, 86, 46, 39], 0.0064232895306615195)]",0.011565658858485263,"[90, 94, 66]","[90, 22, 17]",[],"[4.100799560546875e-05, 0.5828847885131836, 0.000186920166015625]",TRUE,FALSE,FALSE
60,23,3,"[([28], 0.003111485718561462), ([18, 28], 0.0037042254689846283), ([89, 18, 28], 0.007754636197010406), ([45, 89, 18, 28], 0.010657001557122892), ([37, 45, 89, 18, 28], 0.010720919056915976), ([70, 37, 45, 89, 18, 28], 0.01249212665978148)]",0.019244559202967373,[],[],[],"[8.916854858398438e-05, 2.288818359375e-05, 4.172325134277344e-05]",TRUE,TRUE,TRUE
60,25,4,"[([89], 0.002285195076718711), ([95], 0.0028596392231890733), ([39], 0.0012542869037778176), ([96], 0.0005655988117173205), ([80], 0.0009430042403919209), ([87], 0.0001321277910447971), ([72], 0.0026059573726665104), ([41], 0.0019255793367721852), ([27], 0.0042264991096203), ([56], 0.002273978189325555), ([54], 0.0017217236729818548), ([97], 0.0015040409486763618), ([61], 0.003091561776261722), ([48], 0.0014188868498390577), ([55], 0.0012515244776270262), ([25, 39], 0.005862177144723691), ([88, 95], 0.0033690846860090456), ([13, 25, 39], 0.007004377680377029), ([98, 88, 95], 0.006233186384444686), ([69, 13, 25, 39], 0.009868451518446874), ([93, 98, 88, 95], 0.007426795997923439)]",0.01646032825202957,"[27, 61, 25, 39, 88, 95]","[72, 27, 56, 97, 25, 39]","[13, 25, 27, 61, 69, 72]","[7.605552673339844e-05, 0.6661674976348877, 0.00016689300537109375]",TRUE,TRUE,TRUE
60,22,5,"[([99], 0.0049266426045422255), ([25], 0.00370299385522673), ([81], 0.0010274493977008947), ([33, 81], 0.002738387692711365), ([20, 33, 81], 0.004890553672744272), ([57, 20, 33, 81], 0.0058331577958680905), ([52, 57, 20, 33, 81], 0.010183454139472171), ([35, 52, 57, 20, 33, 81], 0.01020790849087302)]",0.005030520626006084,"[99, 25]","[99, 81]",[],"[2.6464462280273438e-05, 7.62939453125e-05, 4.76837158203125e-05]",TRUE,FALSE,FALSE
60,23,6,"[([67], 0.0002114397971916737), ([72], 0.0023179300488318246), ([70], 0.0034507786870923572), ([86], 9.9299788417308e-05), ([21], 0.00059067947642099), ([48], 0.0001511223621988295), ([37], 0.003026450395057737), ([38], 0.0009197919267663041), ([76], 0.002477008809458386), ([23], 0.0045372955090323885), ([41], 0.0017480169554804626), ([32], 0.004467825340654229), ([87], 0.002989080162798248), ([39], 0.0018735682379910274), ([99], 0.0028918875344759254), ([90], 0.0034797603833716852), ([52], 0.004683367852567378), ([17], 0.004807679573307211), ([44], 0.000478569811288006), ([18], 0.001904106482573097), ([97], 0.001011260120557102), ([66, 76], 0.003643862565099836), ([50, 66, 76], 0.008058235382261287)]",0.03151449221247922,"[17, 52, 23, 32, 90, 70, 37, 66, 76]","[37, 23, 41, 32, 39, 99, 90, 52, 17]",[],"[0.0001201629638671875, 12.943262577056885, 0.0001728534698486328]",TRUE,FALSE,FALSE
60,25,7,"[([2], 0.004402576416155961), ([6], 0.0008418990742688304), ([19], 0.002271232083928421), ([94, 19], 0.006781610102521655), ([48, 2], 0.009178032154753858), ([1, 48, 2], 0.013087115774260485), ([63, 94, 19], 0.008179830104712207), ([98, 1, 48, 2], 0.013498756110622187), ([50, 63, 94, 19], 0.008793727589904578), ([61, 98, 1, 48, 2], 0.014119704029781792), ([41, 50, 63, 94, 19], 0.01262499472346803), ([10, 61, 98, 1, 48, 2], 0.016607490422510526), ([37, 41, 50, 63, 94, 19], 0.013943322539609535)]",0.05915356473736412,[],[],[],"[0.00035858154296875, 0.0003886222839355469, 6.413459777832031e-05]",TRUE,TRUE,TRUE
60,22,8,"[([24], 0.001188288029414596), ([13], 5.8300699415215e-06), ([50], 0.003965898525941606), ([2], 0.004849025717838246), ([42], 0.003054089556098811), ([52], 0.0019818787205306337), ([84], 0.0033337816959956735), ([100], 0.003339689999536508), ([77], 0.0014427180003567552), ([62], 0.0012500970970959764), ([3], 0.0003807427377152461), ([57], 0.0005886944543812961), ([6], 0.002257477639053456), ([60], 0.0031369530505810147), ([4], 0.0008214636844254563), ([23], 0.0005991035188554067), ([39], 0.002130196239593689), ([10], 0.004980109775120052), ([28], 0.0029458006907523626), ([20, 10], 0.005638284969396151), ([29, 24], 0.005989129328462654), ([80, 50], 0.007099006789600423)]",0.0044149393943157264,[10],[2],[2],"[1.1682510375976562e-05, 6.8644561767578125, 0.00018262863159179688]",TRUE,TRUE,TRUE
60,24,9,"[([52], 0.0034648017406862758), ([45], 0.003638453703276336), ([35], 0.004744622724207799), ([89], 0.0030875416032223415), ([85], 0.004867269460819672), ([99], 0.0006888251797608136), ([84], 0.003911248738588427), ([93], 0.0049203795299018836), ([47], 0.0004726341880080382), ([1], 0.0049782792908221705), ([92], 0.0030101334340152277), ([6], 0.0010494644690544576), ([37], 0.0012014615479761586), ([44], 0.0017614733499505715), ([33], 0.0017595716526209548), ([11], 0.0020685494461623777), ([9], 0.004173014146146869), ([3, 6], 0.0022299100938676635), ([5, 3, 6], 0.004480878373712104), ([96, 5, 3, 6], 0.005682948204245591)]",0.02984227799955501,"[1, 93, 85, 35, 9, 84, 45]","[52, 35, 85, 84, 93, 1, 92]",[],"[9.703636169433594e-05, 1.2381112575531006, 0.00014925003051757812]",TRUE,FALSE,FALSE
60,22,10,"[([35], 0.0028318059042938704), ([96], 0.0029252871707449797), ([70], 0.003104690383006312), ([62], 0.0003896800766397773), ([39], 0.0029929829814596353), ([64], 0.0003334961634861961), ([34], 0.0004955195388277878), ([48], 0.003179498780548229), ([12], 0.0033703939840377794), ([11], 0.0047596213431221395), ([22], 0.0004578523397331264), ([37], 0.004462790766200302), ([85], 0.003579436979014066), ([83], 0.0027951530949365745), ([54], 0.0030759734196212645), ([17], 0.00468436846814825), ([46], 0.001258408159205971), ([88], 0.0034556981115765025), ([63], 0.0028361783584930794), ([28], 0.003024942262336796), ([52], 0.0017142156553662407), ([91], 0.004977707609931719)]",0.017540685257683927,"[91, 11, 17, 37]","[12, 11, 37, 91]",[],"[4.38690185546875e-05, 12.399033784866333, 0.00016641616821289062]",TRUE,FALSE,FALSE
60,25,11,"[([9], 0.0010523405855567076), ([97], 0.0017825355249917857), ([89], 0.0023177691490009777), ([19], 0.002446996194744398), ([63], 0.0022340536563183557), ([20], 0.0002628906989505447), ([30], 0.003644923382469219), ([83], 0.0014908271504782728), ([75], 0.0019309168513390535), ([62], 0.001059935493329755), ([50], 0.004357931633326666), ([2], 0.0026722940582362955), ([18], 0.0031308060336938705), ([70, 50], 0.007482734551907423), ([53, 89], 0.003339965878586652), ([14, 9], 0.003772373932955658), ([80, 2], 0.003070389444145684), ([8, 30], 0.005832885173759543), ([73, 83], 0.005714214962230528), ([41, 63], 0.005093800111303578), ([61, 62], 0.003894056766729391), ([87, 80, 2], 0.0038498147636427276), ([7, 41, 63], 0.007043981532183912), ([16, 8, 30], 0.0065024334996488815), ([42, 87, 80, 2], 0.004261994844771595)]",0.04478123935670802,[],"[97, 89, 19, 75, 2, 18, 70, 50, 14, 9, 73, 83, 7, 41, 63, 16, 8, 30]",[],"[0.0006754398345947266, 2.3149054050445557, 0.00020885467529296875]",FALSE,TRUE,FALSE
60,20,12,"[([23], 0.004298822516237373), ([3], 0.004705549554584131), ([33], 0.0010216813370473715), ([75], 0.0017361678674591551), ([55], 0.0009785559504032432), ([85], 0.0012586234412986469), ([38], 0.003327163363745287), ([40], 0.0037551629347151215), ([81], 0.0009758782043828696), ([15, 81], 0.0028705394888592323), ([89, 75], 0.0053380833745562154), ([69, 15, 81], 0.004820471449041597), ([71, 89, 75], 0.007974525070076614), ([50, 69, 15, 81], 0.008812960398364461), ([8, 71, 89, 75], 0.010553074972514264)]",0.007415785604662907,"[3, 23]","[23, 38]","[3, 23]","[2.9325485229492188e-05, 0.006044864654541016, 0.0001220703125]",TRUE,TRUE,TRUE
60,23,13,"[([29], 0.002599467046506229), ([62], 0.0031142398919810827), ([48], 0.0014396838570029191), ([58], 0.0040424049649194615), ([4], 0.002351395724459673), ([86], 0.003644900774132962), ([21], 0.0037139734626570726), ([69, 21], 0.006159802499339976), ([70, 69, 21], 0.009917645854868672), ([96, 70, 69, 21], 0.010641491220351625), ([98, 96, 70, 69, 21], 0.011829002112064363), ([67, 98, 96, 70, 69, 21], 0.01658319729606824)]",0.048221217963553574,[],[],[],"[0.0001823902130126953, 0.0006992816925048828, 5.555152893066406e-05]",TRUE,TRUE,TRUE
60,22,14,"[([26], 0.0006760206088566479), ([36, 26], 0.0017233251973174108), ([4, 36, 26], 0.006723113048614341), ([48, 4, 36, 26], 0.01172143435602322), ([77, 48, 4, 36, 26], 0.014451405910669592), ([23, 77, 48, 4, 36, 26], 0.019340015344803112)]",0.006860344604916426,"[48, 4, 36, 26]","[48, 4, 36, 26]","[23, 77]","[3.075599670410156e-05, 1.4781951904296875e-05, 3.075599670410156e-05]",TRUE,FALSE,FALSE
60,21,15,"[([26], 0.000547341004871752), ([77], 0.003989230011126064), ([6], 0.0002046045494955406), ([23], 0.0018105597433305499), ([62], 0.0038322326902759485), ([85], 0.004322834880702788), ([20], 0.003055692959786432), ([79], 0.004748183234282863), ([81], 0.0034643946199280112), ([37], 0.0003477001648416717), ([1], 0.001344943704508088), ([31], 0.0008299922655640696), ([94], 0.0019076161451227014), ([44], 0.00319353149028963), ([22], 0.0008760760354572438), ([71], 0.0019288973437123996), ([32], 0.0031764905171569346), ([16], 0.002202991416808034), ([48], 0.004211192847955685), ([11, 1], 0.0033551446524745306), ([92, 26], 0.0046045697055618375)]",0.0020262861055792714,[79],[16],[79],"[1.0251998901367188e-05, 4.594305753707886, 0.00016736984252929688]",TRUE,TRUE,TRUE
60,23,16,"[([35], 0.0026009185115056007), ([19], 0.0010050801465100795), ([6], 0.0003025369631077696), ([53], 0.0030533799158475113), ([77], 0.001218335222586593), ([88], 0.001402660130492776), ([54, 77], 0.0033896845886174256), ([24, 53], 0.004299602017755163), ([34, 19], 0.0021419300259080294), ([84, 34, 19], 0.002989870640058072), ([26, 24, 53], 0.008308487450440667), ([43, 54, 77], 0.00398088602980366), ([18, 26, 24, 53], 0.009564917930689467), ([41, 84, 34, 19], 0.006880954683987691), ([10, 43, 54, 77], 0.005110226691647011), ([15, 18, 26, 24, 53], 0.010163869661119646), ([59, 41, 84, 34, 19], 0.00990131447359302), ([8, 10, 43, 54, 77], 0.00997700244991865)]",0.026177303689326546,"[26, 24, 53, 8, 10, 43, 54, 77, 41, 84, 34, 19, 88]","[35, 88, 26, 24, 53, 43, 54, 77, 59, 41, 84, 34, 19]",[],"[0.0004184246063232422, 0.004209041595458984, 8.535385131835938e-05]",TRUE,FALSE,FALSE
60,23,17,"[([50], 0.0024276280949926134), ([33], 0.004241060200486379), ([68], 0.0019178507260927758), ([70], 0.004749668527003635), ([92], 0.003578537175257167), ([74], 0.004000266624818406), ([88], 0.0025956724302985236), ([59], 0.000979066213634513), ([84], 0.0006139702652852752), ([9], 0.0011679194476126515), ([15], 0.0036072576892671937), ([83], 0.0014038989227729204), ([91], 0.0040868448937554916), ([86, 9], 0.004509372859342813), ([27, 59], 0.00209895842806743), ([78, 50], 0.0031072273219195107), ([69, 91], 0.005288425869995022), ([11, 78, 50], 0.007120342156488067), ([61, 86, 9], 0.006457619170720566), ([12, 69, 91], 0.009805710706095618), ([66, 27, 59], 0.006719068762094029), ([17, 12, 69, 91], 0.010560438863297023), ([21, 17, 12, 69, 91], 0.013823711047335945)]",0.011216622834045892,"[70, 33, 91]","[50, 70, 91]",[],"[2.9802322387695312e-05, 1.0728514194488525, 0.00017499923706054688]",TRUE,FALSE,FALSE
60,21,18,"[([72], 0.00228885727477792), ([59], 0.0028177428941890256), ([29], 0.001577221849907549), ([39], 0.001726048144796956), ([85], 0.0032681287144067503), ([99], 0.0007920297921646951), ([63], 0.002435567330598042), ([38], 0.001589231777275511), ([53], 0.0014667251370468627), ([36], 0.0019220102969384884), ([94], 0.003208658434000233), ([43], 0.0028297963090117943), ([92], 0.0010134211685203498), ([68], 0.002488084480689795), ([25], 0.003217110895085298), ([98], 0.003861484176862759), ([55], 0.00484972803470516), ([33], 0.0004365557602404263), ([22, 36], 0.004631969699498722), ([32, 38], 0.004861507149813567), ([13, 22, 36], 0.007647127146102306)]",0.009541608813032837,"[55, 32, 38]","[94, 68, 98]",[],"[4.1484832763671875e-05, 3.284762382507324, 0.00017023086547851562]",TRUE,FALSE,FALSE
60,21,19,"[([82], 0.0017407696357982323), ([74], 0.003493970175293446), ([91], 0.0037451161015468167), ([27], 0.00319505803420708), ([80], 0.004332357860210593), ([66, 91], 0.008708201812489307), ([17, 82], 0.0035158609340349735), ([51, 74], 0.00614152536635015), ([58, 17, 82], 0.0081230069524859), ([77, 66, 91], 0.011469122357043527), ([13, 51, 74], 0.007488951309798118), ([84, 13, 51, 74], 0.009363590298967614), ([87, 77, 66, 91], 0.01209824071690364), ([76, 58, 17, 82], 0.009053850269157677), ([75, 84, 13, 51, 74], 0.011507941869638615), ([8, 76, 58, 17, 82], 0.011336197062059154), ([93, 87, 77, 66, 91], 0.014380868256522801), ([54, 8, 76, 58, 17, 82], 0.011600443375866019), ([24, 75, 84, 13, 51, 74], 0.012699737987274294), ([81, 93, 87, 77, 66, 91], 0.018514885030424744)]",0.11040167193962755,[],[],[],"[0.0007665157318115234, 0.00422978401184082, 0.00010824203491210938]",TRUE,TRUE,TRUE
60,25,20,"[([100], 0.003176524095445136), ([43], 0.0031815158729595573), ([6], 0.002282554340877679), ([98], 0.004736234672493139), ([71], 0.00484943919979067), ([22], 0.0030268880942675774), ([45, 100], 0.0070284313277382115), ([87, 71], 0.005680167350398165), ([66, 22], 0.0037855286287519435), ([54, 43], 0.003803066491355137), ([20, 98], 0.007548006299468454), ([51, 6], 0.006891836565041318), ([37, 66, 22], 0.005253723520242671), ([41, 45, 100], 0.011683227614928507), ([49, 54, 43], 0.008592105361990619), ([10, 20, 98], 0.00938114481051822), ([92, 87, 71], 0.009931163979495287), ([21, 51, 6], 0.011623708234029057), ([99, 21, 51, 6], 0.01599690493216135), ([18, 92, 87, 71], 0.012369919415347888), ([26, 49, 54, 43], 0.010609150799775943), ([93, 37, 66, 22], 0.009612911055437916), ([75, 41, 45, 100], 0.012932653643313136), ([11, 10, 20, 98], 0.011309905321835219)]",0.08880880229949849,[],[],[],"[0.0005276203155517578, 0.048172950744628906, 0.00015306472778320312]",TRUE,TRUE,TRUE
60,25,21,"[([48], 0.004191929179470721), ([69], 0.0016260968017046474), ([37], 0.0012064128792921664), ([98], 0.000624435680956989), ([71], 9.9037064690599e-06), ([78], 0.003525101750172228), ([95], 0.0005642214133006207), ([73], 0.0031459131245076257), ([55], 0.004652640767461984), ([94], 0.0011062093636273302), ([75], 0.0033986202740578808), ([2], 0.001034435347051838), ([34], 0.004913969211746911), ([70], 0.00269234144583186), ([26], 0.0036264998293067314), ([90], 0.004591352232755612), ([86], 0.0004104334059456255), ([96], 0.0002589801618028464), ([87], 0.003339925498281225), ([82], 0.0037694673662744646), ([24], 0.0026134516206804737), ([41], 0.003164599937296489), ([81, 2], 0.0024571689842969252), ([52, 96], 0.005033296699209871), ([30, 81, 2], 0.004320939400309889)]",0.02687915018959781,"[34, 55, 90, 48, 82, 52, 96]","[78, 55, 34, 70, 90, 87, 41]",[],"[8.535385131835938e-05, 41.5236291885376, 0.00021266937255859375]",TRUE,FALSE,FALSE
